CODE,Country,Date,Confirmed Cases,Daily Confirmed,Deaths,Daily Deaths,Recovered,Daily Recovered,Region,Income Level,GDP,Population
ISL,Iceland,5/19/2020,1802,0,10,0,1789,3,Europe,High income,26821000000,339031
CPV,Cape Verde,3/28/2020,5,0,1,0,0,0,Sub-Saharan Africa,Lower middle income,2208000000,549935
CRI,Costa Rica,3/13/2020,23,1,0,0,0,0,Latin America & Caribbean,Upper middle income,63460000000,5047561
MYS,Malaysia,4/1/2020,2908,142,45,2,645,108,East Asia & Pacific,Upper middle income,401985000000,31949777
MYS,Malaysia,5/3/2020,6298,122,105,2,4413,87,East Asia & Pacific,Upper middle income,401985000000,31949777
AZE,Azerbaijan,5/28/2020,4759,191,56,2,3022,125,Europe,Upper middle income,47429000000,10047718
BEL,Belgium,3/5/2020,50,27,0,0,1,0,Europe,High income,553781000000,11539328
CZE,Czechia,3/7/2020,19,1,0,0,0,0,Europe,High income,259736000000,10689209
CZE,Czechia,4/8/2020,5312,295,99,11,233,61,Europe,High income,259736000000,10689209
BTN,Bhutan,3/21/2020,2,0,0,0,0,0,South Asia,Lower middle income,2939000000,763092
ARG,Argentina,3/21/2020,158,30,4,1,3,0,Latin America & Caribbean,Upper middle income,515353000000,44780677
ARG,Argentina,5/24/2020,12076,723,452,7,3732,202,Latin America & Caribbean,Upper middle income,515353000000,44780677
AUS,Australia,2/25/2020,22,0,0,0,11,0,East Asia & Pacific,High income,1481460000000,25203198
JPN,Japan,4/25/2020,13231,402,360,15,1656,126,East Asia & Pacific,High income,5495420000000,126860301
TLS,East Timor,4/14/2020,6,2,0,0,1,0,East Asia & Pacific,NULL,NULL,NULL
ALB,Albania,3/19/2020,64,5,2,0,0,0,Europe,Upper middle income,17210000000,2880917
DNK,Denmark,3/16/2020,932,57,3,1,1,0,Europe,High income,364546000000,5771876
DNK,Denmark,3/19/2020,1225,110,6,2,1,0,Europe,High income,364546000000,5771876
BWQ,Botswana,5/29/2020,35,0,1,0,20,0,Sub-Saharan Africa,Upper middle income,20873000000,2303697
CMR,Cameroon,4/24/2020,1430,96,43,0,668,0,Sub-Saharan Africa,Lower middle income,42047000000,25876380
BLZ,Belize,3/25/2020,2,1,0,0,0,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BLZ,Belize,4/17/2020,18,0,2,0,0,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BLZ,Belize,4/23/2020,18,0,2,0,5,3,Latin America & Caribbean,Upper middle income,2071000000,390353
BLZ,Belize,5/25/2020,18,0,2,0,16,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BEN,Benin,3/17/2020,1,0,0,0,0,0,Sub-Saharan Africa,Low income,12129000000,11801151
BWQ,Botswana,4/1/2020,4,0,1,0,0,0,Sub-Saharan Africa,Upper middle income,20873000000,2303697
BWQ,Botswana,4/4/2020,4,0,1,0,0,0,Sub-Saharan Africa,Upper middle income,20873000000,2303697
FIN,Finland,3/28/2020,1167,126,9,2,10,0,Europe,High income,289243000000,5532156
FIN,Finland,4/29/2020,4906,166,206,7,2800,0,Europe,High income,289243000000,5532156
BFA,Burkina Faso,3/13/2020,2,0,0,0,0,0,Sub-Saharan Africa,Low income,16266000000,20321378
BFA,Burkina Faso,4/14/2020,528,31,30,3,177,16,Sub-Saharan Africa,Low income,16266000000,20321378
BDI,Burundi,4/4/2020,3,0,0,0,0,0,Sub-Saharan Africa,Low income,3714000000,10864245
BDI,Burundi,5/3/2020,15,0,1,0,7,0,Sub-Saharan Africa,Low income,3714000000,10864245
BDI,Burundi,5/6/2020,15,0,1,0,7,0,Sub-Saharan Africa,Low income,3714000000,10864245
BDI,Burundi,6/1/2020,63,0,1,0,33,0,Sub-Saharan Africa,Low income,3714000000,10864245
LAO,Laos,4/10/2020,16,0,0,0,0,0,East Asia & Pacific,Lower middle income,22013000000,7169455
AFG,Afghanistan,3/20/2020,24,2,0,0,1,0,Central Asia,Low income,20682000000,38041754
AND,Andorra,4/3/2020,439,11,16,1,16,6,Europe,High income,2858406626,77142
AND,Andorra,4/29/2020,743,0,42,1,423,25,Europe,High income,2858406626,77142
AND,Andorra,5/2/2020,747,2,44,1,472,4,Europe,High income,2858406626,77142
AND,Andorra,5/8/2020,752,0,47,0,537,11,Europe,High income,2858406626,77142
CMR,Cameroon,4/12/2020,820,0,12,0,98,0,Sub-Saharan Africa,Lower middle income,42047000000,25876380
LTU,Lithuania,3/15/2020,12,4,0,0,1,1,Europe,High income,57602000000,2759627
LTU,Lithuania,3/18/2020,27,2,0,0,1,0,Europe,High income,57602000000,2759627
LTU,Lithuania,4/10/2020,999,44,22,6,54,46,Europe,High income,57602000000,2759627
ROU,Romania,4/12/2020,6300,310,316,25,852,94,Europe,Upper middle income,263133000000,19364557
GAB,Gabon,4/27/2020,211,35,3,0,43,13,Sub-Saharan Africa,Upper middle income,17893000000,2172579
DZA,Algeria,4/29/2020,3848,199,444,7,1702,51,Middle East & North Africa,Upper middle income,193056000000,43053054
AGO,Angola,3/31/2020,7,0,2,0,1,1,Sub-Saharan Africa,Lower middle income,96426000000,31825295
DZA,Algeria,2/25/2020,1,1,0,0,0,0,Middle East & North Africa,Upper middle income,193056000000,43053054
DZA,Algeria,3/31/2020,716,132,44,9,46,9,Middle East & North Africa,Upper middle income,193056000000,43053054
DZA,Algeria,4/3/2020,1171,185,105,19,62,1,Middle East & North Africa,Upper middle income,193056000000,43053054
CHN,China,4/16/2020,83403,47,3346,0,78401,90,East Asia & Pacific,Upper middle income,15468100000000,1433783686
COG,Congo (Brazzaville),4/19/2020,143,0,6,0,11,0,Sub-Saharan Africa,Low income,NULL,0
COG,Congo (Brazzaville),5/12/2020,333,0,11,0,53,0,Sub-Saharan Africa,Low income,NULL,0
COG,Congo (Brazzaville),5/15/2020,391,0,15,0,87,0,Sub-Saharan Africa,Low income,NULL,0
GTM,Guatemala,5/24/2020,3424,370,58,3,258,14,Latin America & Caribbean,Upper middle income,87629000000,17581472
GTM,Guatemala,5/27/2020,4145,191,68,5,493,204,Latin America & Caribbean,Upper middle income,87629000000,17581472
BHR,Bahrain,4/25/2020,2588,70,8,0,1160,47,Middle East & North Africa,High income,40707000000,1641172
BHR,Bahrain,5/1/2020,3170,130,8,0,1555,55,Middle East & North Africa,High income,40707000000,1641172
BHR,Bahrain,5/24/2020,9138,336,14,1,4587,122,Middle East & North Africa,High income,40707000000,1641172
LKA,Sri Lanka,4/22/2020,330,20,7,0,105,3,South Asia,Upper middle income,89942000000,21323733
MDA,Moldova,4/27/2020,3481,73,102,6,925,30,Europe,Lower middle income,12793000000,4043263
SLE,Sierra Leone,5/15/2020,447,39,27,1,97,0,Sub-Saharan Africa,Low income,4221000000,7813215
SLE,Sierra Leone,5/18/2020,519,14,33,1,148,7,Sub-Saharan Africa,Low income,4221000000,7813215
SGP,Singapore,2/11/2020,47,2,0,0,9,7,East Asia & Pacific,High income,391875000000,5804337
SGP,Singapore,3/20/2020,385,40,0,0,124,10,East Asia & Pacific,High income,391875000000,5804337
SGP,Singapore,5/11/2020,23822,486,21,1,3225,504,East Asia & Pacific,High income,391875000000,5804337
AZE,Bahamas,3/31/2020,14,0,0,0,1,0,Latin America & Caribbean,High income,13710000000,389482
AZE,Bahamas,5/8/2020,92,0,11,0,31,5,Latin America & Caribbean,High income,13710000000,389482
KHM,Cambodia,2/24/2020,1,0,0,0,1,0,East Asia & Pacific,Lower middle income,29309000000,16486542
CMR,Cameroon,3/11/2020,2,0,0,0,0,0,Sub-Saharan Africa,Lower middle income,42047000000,25876380
CUB,Cuba,3/13/2020,4,1,0,0,0,0,Latin America & Caribbean,Upper middle income,89688700000,11333483
CUB,Cuba,3/16/2020,4,0,0,0,0,0,Latin America & Caribbean,Upper middle income,89688700000,11333483
NLD,Netherlands,3/15/2020,1135,176,20,8,2,0,Europe,High income,954931000000,17097130
NLD,Netherlands,5/15/2020,43880,200,5662,53,159,0,Europe,High income,954931000000,17097130
CAF,Central African Republic,5/9/2020,143,0,0,0,10,0,Sub-Saharan Africa,Low income,2485000000,4745185
CAF,Central African Republic,5/12/2020,143,0,0,0,10,0,Sub-Saharan Africa,Low income,2485000000,4745185
ARM,Armenia,4/10/2020,937,16,12,2,149,11,Europe,Upper middle income,13868000000,2957731
ARM,Armenia,4/13/2020,1039,26,14,1,211,14,Europe,Upper middle income,13868000000,2957731
ARM,Armenia,4/19/2020,1291,43,20,0,545,22,Europe,Upper middle income,13868000000,2957731
ARM,Armenia,5/15/2020,4044,184,52,3,1666,94,Europe,Upper middle income,13868000000,2957731
CRI,Costa Rica,3/15/2020,27,1,0,0,0,0,Latin America & Caribbean,Upper middle income,63460000000,5047561
AZE,Azerbaijan,5/27/2020,4568,165,54,2,2897,78,Europe,Upper middle income,47429000000,10047718
RWA,Rwanda,4/1/2020,82,7,0,0,0,0,Sub-Saharan Africa,Low income,11062000000,12626950
RWA,Rwanda,4/4/2020,102,13,0,0,0,0,Sub-Saharan Africa,Low income,11062000000,12626950
LCA,Saint Lucia,5/5/2020,18,0,0,0,15,0,Latin America & Caribbean,Upper middle income,2069000000,182790
LKA,Sri Lanka,4/25/2020,460,40,7,0,118,9,South Asia,Upper middle income,89942000000,21323733
LKA,Sri Lanka,5/24/2020,1141,52,9,0,674,14,South Asia,Upper middle income,89942000000,21323733
GRC,Greece,3/17/2020,387,56,5,1,8,0,Europe,High income,230500000000,10473455
GRC,Greece,3/20/2020,495,77,6,0,19,11,Europe,High income,230500000000,10473455
GRC,Greece,3/26/2020,892,71,26,4,36,0,Europe,High income,230500000000,10473455
ARG,Argentina,3/14/2020,34,3,2,0,1,1,Latin America & Caribbean,Upper middle income,515353000000,44780677
ARG,Argentina,3/23/2020,266,0,4,0,27,0,Latin America & Caribbean,Upper middle income,515353000000,44780677
Hong Kong,Hong Kong,3/3/2020,100,0,2,0,37,1,East Asia & Pacific,NULL,NULL,NULL
MDA,Moldova,5/23/2020,6994,147,242,5,3452,83,Europe,Lower middle income,12793000000,4043263
BDI,Burundi,4/1/2020,2,0,0,0,0,0,Sub-Saharan Africa,Low income,3714000000,10864245
BDI,Burundi,4/7/2020,3,0,0,0,0,0,Sub-Saharan Africa,Low income,3714000000,10864245
ESP,Spain,5/23/2020,235290,466,28678,50,150376,0,Europe,High income,1497080000000,46736776
AFG,Afghanistan,5/14/2020,5639,413,136,4,691,43,Central Asia,Low income,20682000000,38041754
BLR,Belarus,5/7/2020,20168,913,116,4,5067,679,Europe,Upper middle income,63664000000,9452411
BLR,Belarus,6/2/2020,44255,852,243,3,19195,419,Europe,Upper middle income,63664000000,9452411
BEN,Benin,5/18/2020,339,0,2,0,83,0,Sub-Saharan Africa,Low income,12129000000,11801151
KEN,Kenya,3/21/2020,7,0,0,0,0,0,Sub-Saharan Africa,Lower middle income,109116000000,52573973
JOR,Jordan,3/14/2020,1,0,0,0,1,0,Middle East & North Africa,Upper middle income,46451000000,10101694
JOR,Jordan,3/17/2020,34,17,0,0,1,0,Middle East & North Africa,Upper middle income,46451000000,10101694
JOR,Jordan,4/12/2020,389,8,7,0,201,24,Middle East & North Africa,Upper middle income,46451000000,10101694
JOR,Jordan,5/14/2020,586,4,9,0,393,1,Middle East & North Africa,Upper middle income,46451000000,10101694
JOR,Jordan,5/20/2020,672,23,9,0,446,29,Middle East & North Africa,Upper middle income,46451000000,10101694
AUT,Austria,4/21/2020,14873,78,491,21,10971,340,Europe,High income,481678000000,8955102
CUB,Cuba,3/19/2020,11,4,1,0,0,0,Latin America & Caribbean,Upper middle income,89688700000,11333483
CRI,Costa Rica,4/19/2020,660,5,5,1,112,15,Latin America & Caribbean,Upper middle income,63460000000,5047561
CRI,Costa Rica,5/15/2020,843,13,9,1,542,7,Latin America & Caribbean,Upper middle income,63460000000,5047561
CRI,Costa Rica,5/18/2020,866,3,10,0,575,10,Latin America & Caribbean,Upper middle income,63460000000,5047561
ISL,Iceland,3/12/2020,103,18,0,0,1,0,Europe,High income,26821000000,339031
ISL,Iceland,3/15/2020,171,15,5,5,8,7,Europe,High income,26821000000,339031
ISL,Iceland,4/19/2020,1771,11,9,0,1291,0,Europe,High income,26821000000,339031
CPV,Cape Verde,4/27/2020,109,3,1,0,1,0,Sub-Saharan Africa,Lower middle income,2208000000,549935
TWN,Taiwan,2/22/2020,26,0,1,0,2,0,East Asia & Pacific,High income,633695000000,23773876
DOM,Dominican Republic,4/22/2020,5300,256,260,15,581,118,Latin America & Caribbean,Upper middle income,90459000000,10738958
DOM,Dominican Republic,5/18/2020,12725,411,434,6,6613,766,Latin America & Caribbean,Upper middle income,90459000000,10738958
KAZ,Kazakhstan,5/30/2020,10382,450,38,1,5220,163,Central Asia,Upper middle income,177322000000,18551427
BEL,Belgium,3/4/2020,23,10,0,0,1,0,Europe,High income,553781000000,11539328
BEL,Belgium,3/10/2020,267,28,0,0,1,0,Europe,High income,553781000000,11539328
NAM,Namibia,5/14/2020,16,0,0,0,12,1,Sub-Saharan Africa,Upper middle income,14627000000,2494530
CHE,Switzerland,3/22/2020,7474,899,98,23,131,116,Europe,High income,740702000000,8591365
ITA,Italy,2/1/2020,2,0,0,0,0,0,Europe,High income,2090450000000,60550075
ITA,Italy,3/30/2020,101739,4050,11591,812,14620,1590,Europe,High income,2090450000000,60550075
COD,Congo (Kinshasa),5/8/2020,937,74,39,3,130,27,Sub-Saharan Africa,Low income,52475000000,89561403
CMR,Cameroon,4/15/2020,848,0,17,3,165,35,Sub-Saharan Africa,Lower middle income,42047000000,25876380
CAN,Canada,2/1/2020,4,1,0,0,0,0,North America,High income,1832490000000,37411047
CAN,Canada,3/4/2020,33,3,0,0,6,0,North America,High income,1832490000000,37411047
CAN,Canada,3/10/2020,79,3,1,0,8,0,North America,High income,1832490000000,37411047
SYR,Syria,5/9/2020,47,0,3,0,29,0,Middle East & North Africa,Low income,22163075121,17070135
IRL,Ireland,4/15/2020,12547,1068,444,38,77,52,Europe,High income,405185000000,4882495
IRL,Ireland,5/11/2020,23135,139,1467,9,17110,0,Europe,High income,405185000000,4882495
IRL,Ireland,5/17/2020,24112,64,1543,10,19470,0,Europe,High income,405185000000,4882495
BGD,Bangladesh,4/29/2020,7103,641,163,8,150,11,South Asia,Lower middle income,343279000000,163046161
BGD,Bangladesh,5/5/2020,10929,786,183,1,1403,194,South Asia,Lower middle income,343279000000,163046161
BGD,Bangladesh,5/28/2020,40321,2029,559,15,8425,500,South Asia,Lower middle income,343279000000,163046161
LBN,Lebanon,5/18/2020,931,20,26,0,251,4,Middle East & North Africa,Upper middle income,60620000000,6855713
DZA,Algeria,5/5/2020,4838,190,470,5,2067,69,Middle East & North Africa,Upper middle income,193056000000,43053054
AGO,Angola,4/29/2020,27,0,2,0,7,1,Sub-Saharan Africa,Lower middle income,96426000000,31825295
BRA,Brazil,5/19/2020,271885,16517,17983,1130,106794,6335,Latin America & Caribbean,Upper middle income,2062500000000,211049527
BRA,Brazil,5/25/2020,374898,11687,23473,807,153833,3922,Latin America & Caribbean,Upper middle income,2062500000000,211049527
SVN,Slovenia,3/7/2020,7,0,0,0,0,0,Europe,High income,58213000000,2078654
DJI,Djibouti,5/19/2020,1618,100,7,0,1033,15,Middle East & North Africa,Lower middle income,2599000000,973560
DJI,Djibouti,5/22/2020,2270,223,10,0,1064,9,Middle East & North Africa,Lower middle income,2599000000,973560
DJI,Djibouti,5/25/2020,2468,198,14,4,1079,15,Middle East & North Africa,Lower middle income,2599000000,973560
DOM,Dominican Republic,4/19/2020,4680,345,226,9,363,51,Latin America & Caribbean,Upper middle income,90459000000,10738958
DOM,Dominican Republic,5/15/2020,11739,419,424,2,3557,206,Latin America & Caribbean,Upper middle income,90459000000,10738958
DOM,Dominican Republic,5/21/2020,13657,180,448,2,7366,224,Latin America & Caribbean,Upper middle income,90459000000,10738958
KAZ,Kazakhstan,6/2/2020,11571,263,44,3,5941,354,Central Asia,Upper middle income,177322000000,18551427
LUX,Luxembourg,4/16/2020,3444,71,69,0,552,26,Europe,High income,73693000000,615729
LUX,Luxembourg,4/19/2020,3550,13,73,1,627,26,Europe,High income,73693000000,615729
LUX,Luxembourg,5/18/2020,3947,2,107,0,3715,13,Europe,High income,73693000000,615729
FRA,France,3/6/2020,653,276,9,3,12,0,Europe,High income,2876050000000,65129728
FRA,France,4/1/2020,57749,4922,4043,511,11053,1540,Europe,High income,2876050000000,65129728
FRA,France,5/3/2020,168925,407,24900,137,50885,222,Europe,High income,2876050000000,65129728
FRA,France,5/9/2020,176782,580,26313,80,56148,256,Europe,High income,2876050000000,65129728
MDA,Moldova,3/26/2020,177,28,1,0,2,0,Europe,Lower middle income,12793000000,4043263
MDA,Moldova,4/30/2020,3897,126,116,5,1182,68,Europe,Lower middle income,12793000000,4043263
KEN,Kenya,4/28/2020,374,11,14,0,124,10,Sub-Saharan Africa,Lower middle income,109116000000,52573973
KSV,Kosovo,5/11/2020,884,14,28,0,655,2,Europe,Upper middle income,7939000000,1810463
AND,Andorra,3/5/2020,1,0,0,0,0,0,Europe,High income,2858406626,77142
CUB,Cuba,5/13/2020,1810,6,79,1,1326,49,Latin America & Caribbean,Upper middle income,89688700000,11333483
JOR,Jordan,4/15/2020,401,4,7,0,250,15,Middle East & North Africa,Upper middle income,46451000000,10101694
JOR,Jordan,4/18/2020,413,6,7,0,269,4,Middle East & North Africa,Upper middle income,46451000000,10101694
JOR,Jordan,4/21/2020,428,3,7,0,297,15,Middle East & North Africa,Upper middle income,46451000000,10101694
BGR,Bulgaria,3/12/2020,7,0,1,0,0,0,Europe,Upper middle income,71746000000,7000119
BGR,Bulgaria,4/4/2020,503,18,17,3,34,4,Europe,Upper middle income,71746000000,7000119
BGR,Bulgaria,4/7/2020,577,28,23,1,42,3,Europe,Upper middle income,71746000000,7000119
BGR,Bulgaria,5/6/2020,1778,74,84,4,360,18,Europe,Upper middle income,71746000000,7000119
ETH,Ethiopia,5/9/2020,210,16,5,1,97,2,Sub-Saharan Africa,Low income,99371000000,112078730
CRI,Costa Rica,3/12/2020,22,9,0,0,0,0,Latin America & Caribbean,Upper middle income,63460000000,5047561
HTI,Haiti,5/17/2020,456,98,20,0,21,0,Latin America & Caribbean,Low income,9648000000,11263770
BFA,Burkina Faso,4/10/2020,443,0,24,0,146,0,Sub-Saharan Africa,Low income,16266000000,20321378
SVN,Slovenia,5/7/2020,1449,1,99,0,247,1,Europe,High income,58213000000,2078654
SVN,Slovenia,5/16/2020,1465,0,103,0,272,2,Europe,High income,58213000000,2078654
SOM,Somalia,4/12/2020,25,4,1,0,2,1,Sub-Saharan Africa,Low income,8341000000,15442905
LBN,Lebanon,3/9/2020,32,0,0,0,1,0,Middle East & North Africa,Upper middle income,60620000000,6855713
LBN,Lebanon,3/15/2020,110,17,3,0,1,0,Middle East & North Africa,Upper middle income,60620000000,6855713
Macau,Macau,2/29/2020,10,0,0,0,8,0,East Asia & Pacific,NULL,NULL,NULL
BEL,Belgium,4/2/2020,15348,1384,1011,183,2495,363,Europe,High income,553781000000,11539328
BTN,Bhutan,5/4/2020,7,0,0,0,5,0,South Asia,Lower middle income,2939000000,763092
BTN,Bhutan,6/2/2020,47,4,0,0,9,3,South Asia,Lower middle income,2939000000,763092
SEN,Senegal,5/8/2020,1551,59,13,0,611,49,Sub-Saharan Africa,Lower middle income,28062000000,16296364
SWZ,Eswatini,5/1/2020,106,6,1,0,12,0,Sub-Saharan Africa,Lower middle income,4711000000,1148130
MDA,Moldova,5/26/2020,7305,158,267,6,3884,82,Europe,Lower middle income,12793000000,4043263
PHL,Philippines,4/4/2020,3094,76,144,8,57,5,East Asia & Pacific,Lower middle income,389048000000,108116615
OMN,Others,3/8/2020,696,0,6,0,40,0,NULL,NULL,NULL,NULL
PLW,Palestine,3/27/2020,91,7,1,0,17,0,Middle East & North Africa,Lower middle income,13397100000,5051953
PLW,Palestine,5/24/2020,423,0,3,0,357,9,Middle East & North Africa,Lower middle income,13397100000,5051953
HRV,Croatia,3/30/2020,790,77,6,0,67,15,Europe,High income,64590000000,4130304
HRV,Croatia,4/5/2020,1182,56,15,3,125,6,Europe,High income,64590000000,4130304
HRV,Croatia,5/7/2020,2125,6,86,1,1641,40,Europe,High income,64590000000,4130304
GRD,Grenada,5/14/2020,21,0,0,0,14,1,Latin America & Caribbean,Upper middle income,1330000000,112003
NGA,Nigeria,4/9/2020,288,12,7,1,51,7,Sub-Saharan Africa,Lower middle income,496122000000,200963599
LBR,Liberia,4/3/2020,7,1,0,0,0,0,Sub-Saharan Africa,Low income,3217000000,4937374
FJI,Fiji,5/13/2020,18,0,0,0,14,0,East Asia & Pacific,Upper middle income,5671000000,889953
GMB,Gambia,3/17/2020,1,1,0,0,0,0,Sub-Saharan Africa,Low income,1870000000,2347706
GMB,Gambia,4/15/2020,9,0,1,0,2,0,Sub-Saharan Africa,Low income,1870000000,2347706
GMB,Gambia,4/18/2020,9,0,1,0,2,0,Sub-Saharan Africa,Low income,1870000000,2347706
GMB,Gambia,5/20/2020,24,0,1,0,13,0,Sub-Saharan Africa,Low income,1870000000,2347706
NLD,Netherlands,3/12/2020,503,0,5,0,0,0,Europe,High income,954931000000,17097130
FIN,Finland,5/29/2020,6776,33,314,1,5500,0,Europe,High income,289243000000,5532156
GAB,Gabon,4/7/2020,30,6,1,0,1,0,Sub-Saharan Africa,Upper middle income,17893000000,2172579
GAB,Gabon,6/1/2020,2655,0,17,0,722,0,Sub-Saharan Africa,Upper middle income,17893000000,2172579
MYS,Malaysia,2/20/2020,22,0,0,0,15,0,East Asia & Pacific,Upper middle income,401985000000,31949777
BIH,Bosnia and Herzegovina,5/4/2020,1926,69,78,1,855,30,Europe,Upper middle income,21343000000,3301000
